iso,chain,sub_chain,2015
MW,Biomass,Biomass & Waste - O&M,0
MX,Biomass,Biomass & Waste - O&M,1
MZ,Biomass,Biomass & Waste - O&M,0
MM,Biomass,Biomass & Waste - O&M,0
NP,Biomass,Biomass & Waste - O&M,0
NI,Biomass,Biomass & Waste - O&M,0
NG,Biomass,Biomass & Waste - O&M,0
PK,Biomass,Biomass & Waste - O&M,1
PA,Biomass,Biomass & Waste - O&M,0
PY,Biomass,Biomass & Waste - O&M,0
PE,Biomass,Biomass & Waste - O&M,0
RW,Biomass,Biomass & Waste - O&M,0
SN,Biomass,Biomass & Waste - O&M,1
SL,Biomass,Biomass & Waste - O&M,0
ZA,Biomass,Biomass & Waste - O&M,1
LK,Biomass,Biomass & Waste - O&M,1
SR,Biomass,Biomass & Waste - O&M,0
TJ,Biomass,Biomass & Waste - O&M,0
TZ,Biomass,Biomass & Waste - O&M,1
TT,Biomass,Biomass & Waste - O&M,0
UG,Biomass,Biomass & Waste - O&M,0
UY,Biomass,Biomass & Waste - O&M,0
VE,Biomass,Biomass & Waste - O&M,0
VN,Biomass,Biomass & Waste - O&M,0
ZM,Biomass,Biomass & Waste - O&M,0
ZW,Biomass,Biomass & Waste - O&M,0
AR,Biomass,Biomass & Waste - Project Development,1
BS,Biomass,Biomass & Waste - Project Development,0
BD,Biomass,Biomass & Waste - Project Development,1
BB,Biomass,Biomass & Waste - Project Development,0
BZ,Biomass,Biomass & Waste - Project Development,1
BO,Biomass,Biomass & Waste - Project Development,1
BW,Biomass,Biomass & Waste - Project Development,0
BR,Biomass,Biomass & Waste - Project Development,1
CM,Biomass,Biomass & Waste - Project Development,0
CL,Biomass,Biomass & Waste - Project Development,1
CN,Biomass,Biomass & Waste - Project Development,1
CO,Biomass,Biomass & Waste - Project Development,1
CD,Biomass,Biomass & Waste - Project Development,0
CR,Biomass,Biomass & Waste - Project Development,1
CI,Biomass,Biomass & Waste - Project Development,1
DO,Biomass,Biomass & Waste - Project Development,0
EC,Biomass,Biomass & Waste - Project Development,1
EG,Biomass,Biomass & Waste - Project Development,0
SV,Biomass,Biomass & Waste - Project Development,1
ET,Biomass,Biomass & Waste - Project Development,1
GH,Biomass,Biomass & Waste - Project Development,1
GT,Biomass,Biomass & Waste - Project Development,1
GY,Biomass,Biomass & Waste - Project Development,1
HT,Biomass,Biomass & Waste - Project Development,0
HN,Biomass,Biomass & Waste - Project Development,1
IN,Biomass,Biomass & Waste - Project Development,1
IN-AP,Biomass,Biomass & Waste - Project Development,1
IN-BR,Biomass,Biomass & Waste - Project Development,1
IN-MP,Biomass,Biomass & Waste - Project Development,1
IN-OR,Biomass,Biomass & Waste - Project Development,1
IN-UP,Biomass,Biomass & Waste - Project Development,1
IN-WB,Biomass,Biomass & Waste - Project Development,1
ID,Biomass,Biomass & Waste - Project Development,1
JM,Biomass,Biomass & Waste - Project Development,1
JO,Biomass,Biomass & Waste - Project Development,1
KE,Biomass,Biomass & Waste - Project Development,1
LB,Biomass,Biomass & Waste - Project Development,0
LR,Biomass,Biomass & Waste - Project Development,0
MW,Biomass,Biomass & Waste - Project Development,1
MX,Biomass,Biomass & Waste - Project Development,1
MZ,Biomass,Biomass & Waste - Project Development,0
MM,Biomass,Biomass & Waste - Project Development,0
NP,Biomass,Biomass & Waste - Project Development,1
NI,Biomass,Biomass & Waste - Project Development,1
NG,Biomass,Biomass & Waste - Project Development,1
PK,Biomass,Biomass & Waste - Project Development,1
PA,Biomass,Biomass & Waste - Project Development,1
PY,Biomass,Biomass & Waste - Project Development,0
PE,Biomass,Biomass & Waste - Project Development,1
RW,Biomass,Biomass & Waste - Project Development,1
SN,Biomass,Biomass & Waste - Project Development,1
SL,Biomass,Biomass & Waste - Project Development,1
ZA,Biomass,Biomass & Waste - Project Development,1
LK,Biomass,Biomass & Waste - Project Development,1
SR,Biomass,Biomass & Waste - Project Development,0
TJ,Biomass,Biomass & Waste - Project Development,0
TZ,Biomass,Biomass & Waste - Project Development,1
TT,Biomass,Biomass & Waste - Project Development,0
UG,Biomass,Biomass & Waste - Project Development,1
UY,Biomass,Biomass & Waste - Project Development,1
VE,Biomass,Biomass & Waste - Project Development,0
VN,Biomass,Biomass & Waste - Project Development,1
ZM,Biomass,Biomass & Waste - Project Development,0
ZW,Biomass,Biomass & Waste - Project Development,1
AR,Geothermal,Geothermal - Balance of Plant,0
BS,Geothermal,Geothermal - Balance of Plant,0
BD,Geothermal,Geothermal - Balance of Plant,0
BB,Geothermal,Geothermal - Balance of Plant,0
BZ,Geothermal,Geothermal - Balance of Plant,0
BO,Geothermal,Geothermal - Balance of Plant,0
BW,Geothermal,Geothermal - Balance of Plant,0
BR,Geothermal,Geothermal - Balance of Plant,0
CM,Geothermal,Geothermal - Balance of Plant,0
CL,Geothermal,Geothermal - Balance of Plant,0
CN,Geothermal,Geothermal - Balance of Plant,1
CO,Geothermal,Geothermal - Balance of Plant,0
CD,Geothermal,Geothermal - Balance of Plant,0
CR,Geothermal,Geothermal - Balance of Plant,0
CI,Geothermal,Geothermal - Balance of Plant,0
DO,Geothermal,Geothermal - Balance of Plant,0
EC,Geothermal,Geothermal - Balance of Plant,0
EG,Geothermal,Geothermal - Balance of Plant,0
SV,Geothermal,Geothermal - Balance of Plant,0
ET,Geothermal,Geothermal - Balance of Plant,0
GH,Geothermal,Geothermal - Balance of Plant,0
GT,Geothermal,Geothermal - Balance of Plant,0
GY,Geothermal,Geothermal - Balance of Plant,0
HT,Geothermal,Geothermal - Balance of Plant,0
HN,Geothermal,Geothermal - Balance of Plant,0
IN,Geothermal,Geothermal - Balance of Plant,1
IN-AP,Geothermal,Geothermal - Balance of Plant,0
IN-BR,Geothermal,Geothermal - Balance of Plant,0
IN-MP,Geothermal,Geothermal - Balance of Plant,0
IN-OR,Geothermal,Geothermal - Balance of Plant,0
IN-UP,Geothermal,Geothermal - Balance of Plant,0
IN-WB,Geothermal,Geothermal - Balance of Plant,0
ID,Geothermal,Geothermal - Balance of Plant,0
JM,Geothermal,Geothermal - Balance of Plant,0
JO,Geothermal,Geothermal - Balance of Plant,0
KE,Geothermal,Geothermal - Balance of Plant,1
LB,Geothermal,Geothermal - Balance of Plant,0
LR,Geothermal,Geothermal - Balance of Plant,0
MW,Geothermal,Geothermal - Balance of Plant,0
MX,Geothermal,Geothermal - Balance of Plant,1
MZ,Geothermal,Geothermal - Balance of Plant,0
MM,Geothermal,Geothermal - Balance of Plant,0
NP,Geothermal,Geothermal - Balance of Plant,0
NI,Geothermal,Geothermal - Balance of Plant,0
NG,Geothermal,Geothermal - Balance of Plant,0
PK,Geothermal,Geothermal - Balance of Plant,0
PA,Geothermal,Geothermal - Balance of Plant,0
PY,Geothermal,Geothermal - Balance of Plant,0
PE,Geothermal,Geothermal - Balance of Plant,0
RW,Geothermal,Geothermal - Balance of Plant,0
SN,Geothermal,Geothermal - Balance of Plant,0
SL,Geothermal,Geothermal - Balance of Plant,0
ZA,Geothermal,Geothermal - Balance of Plant,0
LK,Geothermal,Geothermal - Balance of Plant,0
SR,Geothermal,Geothermal - Balance of Plant,0
TJ,Geothermal,Geothermal - Balance of Plant,0
TZ,Geothermal,Geothermal - Balance of Plant,0
TT,Geothermal,Geothermal - Balance of Plant,0
UG,Geothermal,Geothermal - Balance of Plant,0
UY,Geothermal,Geothermal - Balance of Plant,0
VE,Geothermal,Geothermal - Balance of Plant,0
VN,Geothermal,Geothermal - Balance of Plant,0
ZM,Geothermal,Geothermal - Balance of Plant,0
ZW,Geothermal,Geothermal - Balance of Plant,0
AR,Geothermal,Geothermal - Engineering,0
BS,Geothermal,Geothermal - Engineering,0
BD,Geothermal,Geothermal - Engineering,0
BB,Geothermal,Geothermal - Engineering,0
BZ,Geothermal,Geothermal - Engineering,0
BO,Geothermal,Geothermal - Engineering,0
BW,Geothermal,Geothermal - Engineering,0
BR,Geothermal,Geothermal - Engineering,0
CM,Geothermal,Geothermal - Engineering,0
CL,Geothermal,Geothermal - Engineering,1
CN,Geothermal,Geothermal - Engineering,1
CO,Geothermal,Geothermal - Engineering,0
CD,Geothermal,Geothermal - Engineering,0
CR,Geothermal,Geothermal - Engineering,0
CI,Geothermal,Geothermal - Engineering,0
DO,Geothermal,Geothermal - Engineering,0
EC,Geothermal,Geothermal - Engineering,0
EG,Geothermal,Geothermal - Engineering,0
SV,Geothermal,Geothermal - Engineering,1
ET,Geothermal,Geothermal - Engineering,1
GH,Geothermal,Geothermal - Engineering,0
GT,Geothermal,Geothermal - Engineering,0
GY,Geothermal,Geothermal - Engineering,0
HT,Geothermal,Geothermal - Engineering,0
HN,Geothermal,Geothermal - Engineering,1
IN,Geothermal,Geothermal - Engineering,0
IN-AP,Geothermal,Geothermal - Engineering,0
IN-BR,Geothermal,Geothermal - Engineering,0
IN-MP,Geothermal,Geothermal - Engineering,0
IN-OR,Geothermal,Geothermal - Engineering,0
IN-UP,Geothermal,Geothermal - Engineering,0
IN-WB,Geothermal,Geothermal - Engineering,0
ID,Geothermal,Geothermal - Engineering,1
JM,Geothermal,Geothermal - Engineering,0
JO,Geothermal,Geothermal - Engineering,0
KE,Geothermal,Geothermal - Engineering,1
LB,Geothermal,Geothermal - Engineering,0
LR,Geothermal,Geothermal - Engineering,0
MW,Geothermal,Geothermal - Engineering,0
MX,Geothermal,Geothermal - Engineering,1
MZ,Geothermal,Geothermal - Engineering,0
MM,Geothermal,Geothermal - Engineering,0
NP,Geothermal,Geothermal - Engineering,0
NI,Geothermal,Geothermal - Engineering,0
NG,Geothermal,Geothermal - Engineering,0
PK,Geothermal,Geothermal - Engineering,0
PA,Geothermal,Geothermal - Engineering,0
PY,Geothermal,Geothermal - Engineering,0
PE,Geothermal,Geothermal - Engineering,0
RW,Geothermal,Geothermal - Engineering,0
SN,Geothermal,Geothermal - Engineering,0
SL,Geothermal,Geothermal - Engineering,0
ZA,Geothermal,Geothermal - Engineering,0
LK,Geothermal,Geothermal - Engineering,0
SR,Geothermal,Geothermal - Engineering,0
TJ,Geothermal,Geothermal - Engineering,0
TZ,Geothermal,Geothermal - Engineering,0
TT,Geothermal,Geothermal - Engineering,0
UG,Geothermal,Geothermal - Engineering,1
UY,Geothermal,Geothermal - Engineering,0
VE,Geothermal,Geothermal - Engineering,0
VN,Geothermal,Geothermal - Engineering,0
ZM,Geothermal,Geothermal - Engineering,0
ZW,Geothermal,Geothermal - Engineering,0
AR,Geothermal,Geothermal - O&M,0
BS,Geothermal,Geothermal - O&M,0
BD,Geothermal,Geothermal - O&M,0
BB,Geothermal,Geothermal - O&M,0
BZ,Geothermal,Geothermal - O&M,0
BO,Geothermal,Geothermal - O&M,0
BW,Geothermal,Geothermal - O&M,0
BR,Geothermal,Geothermal - O&M,0
CM,Geothermal,Geothermal - O&M,0
CL,Geothermal,Geothermal - O&M,0
CN,Geothermal,Geothermal - O&M,1
CO,Geothermal,Geothermal - O&M,0
CD,Geothermal,Geothermal - O&M,0
CR,Geothermal,Geothermal - O&M,0
CI,Geothermal,Geothermal - O&M,0
DO,Geothermal,Geothermal - O&M,0
EC,Geothermal,Geothermal - O&M,0
EG,Geothermal,Geothermal - O&M,0
SV,Geothermal,Geothermal - O&M,0
ET,Geothermal,Geothermal - O&M,1
GH,Geothermal,Geothermal - O&M,0
GT,Geothermal,Geothermal - O&M,0
GY,Geothermal,Geothermal - O&M,0
HT,Geothermal,Geothermal - O&M,0
HN,Geothermal,Geothermal - O&M,0
IN,Geothermal,Geothermal - O&M,1
IN-AP,Geothermal,Geothermal - O&M,0
IN-BR,Geothermal,Geothermal - O&M,0
IN-MP,Geothermal,Geothermal - O&M,0
IN-OR,Geothermal,Geothermal - O&M,0
IN-UP,Geothermal,Geothermal - O&M,0
IN-WB,Geothermal,Geothermal - O&M,0
ID,Geothermal,Geothermal - O&M,1
JM,Geothermal,Geothermal - O&M,0
JO,Geothermal,Geothermal - O&M,0
KE,Geothermal,Geothermal - O&M,1
LB,Geothermal,Geothermal - O&M,0
LR,Geothermal,Geothermal - O&M,0
MW,Geothermal,Geothermal - O&M,0
MX,Geothermal,Geothermal - O&M,1
MZ,Geothermal,Geothermal - O&M,0
MM,Geothermal,Geothermal - O&M,0
NP,Geothermal,Geothermal - O&M,0
NI,Geothermal,Geothermal - O&M,0
NG,Geothermal,Geothermal - O&M,0
PK,Geothermal,Geothermal - O&M,0
PA,Geothermal,Geothermal - O&M,0
PY,Geothermal,Geothermal - O&M,0
PE,Geothermal,Geothermal - O&M,0
RW,Geothermal,Geothermal - O&M,0
SN,Geothermal,Geothermal - O&M,0
SL,Geothermal,Geothermal - O&M,0
ZA,Geothermal,Geothermal - O&M,0
LK,Geothermal,Geothermal - O&M,0
SR,Geothermal,Geothermal - O&M,0
TJ,Geothermal,Geothermal - O&M,0
TZ,Geothermal,Geothermal - O&M,0
TT,Geothermal,Geothermal - O&M,0
UG,Geothermal,Geothermal - O&M,0
UY,Geothermal,Geothermal - O&M,0
VE,Geothermal,Geothermal - O&M,0
VN,Geothermal,Geothermal - O&M,0
ZM,Geothermal,Geothermal - O&M,0
ZW,Geothermal,Geothermal - O&M,0
AR,Geothermal,Geothermal - Project Development,1
BS,Geothermal,Geothermal - Project Development,0
BD,Geothermal,Geothermal - Project Development,0
BB,Geothermal,Geothermal - Project Development,0
BZ,Geothermal,Geothermal - Project Development,0
BO,Geothermal,Geothermal - Project Development,1
BW,Geothermal,Geothermal - Project Development,0
BR,Geothermal,Geothermal - Project Development,0
CM,Geothermal,Geothermal - Project Development,0
CL,Geothermal,Geothermal - Project Development,1
CN,Geothermal,Geothermal - Project Development,1
CO,Geothermal,Geothermal - Project Development,0
CD,Geothermal,Geothermal - Project Development,0
CR,Geothermal,Geothermal - Project Development,1
CI,Geothermal,Geothermal - Project Development,0
DO,Geothermal,Geothermal - Project Development,0
EC,Geothermal,Geothermal - Project Development,1
EG,Geothermal,Geothermal - Project Development,0
SV,Geothermal,Geothermal - Project Development,1
ET,Geothermal,Geothermal - Project Development,1
GH,Geothermal,Geothermal - Project Development,0
GT,Geothermal,Geothermal - Project Development,1
GY,Geothermal,Geothermal - Project Development,0
HT,Geothermal,Geothermal - Project Development,0
HN,Geothermal,Geothermal - Project Development,1
IN,Geothermal,Geothermal - Project Development,1
IN-AP,Geothermal,Geothermal - Project Development,0
IN-BR,Geothermal,Geothermal - Project Development,0
IN-MP,Geothermal,Geothermal - Project Development,0
IN-OR,Geothermal,Geothermal - Project Development,0
IN-UP,Geothermal,Geothermal - Project Development,0
IN-WB,Geothermal,Geothermal - Project Development,0
ID,Geothermal,Geothermal - Project Development,1
JM,Geothermal,Geothermal - Project Development,0
JO,Geothermal,Geothermal - Project Development,0
KE,Geothermal,Geothermal - Project Development,1
LB,Geothermal,Geothermal - Project Development,0
LR,Geothermal,Geothermal - Project Development,0
MW,Geothermal,Geothermal - Project Development,0
MX,Geothermal,Geothermal - Project Development,1
MZ,Geothermal,Geothermal - Project Development,0
MM,Geothermal,Geothermal - Project Development,0
NP,Geothermal,Geothermal - Project Development,0
NI,Geothermal,Geothermal - Project Development,1
NG,Geothermal,Geothermal - Project Development,0
PK,Geothermal,Geothermal - Project Development,0
PA,Geothermal,Geothermal - Project Development,0
PY,Geothermal,Geothermal - Project Development,0
PE,Geothermal,Geothermal - Project Development,1
RW,Geothermal,Geothermal - Project Development,1
SN,Geothermal,Geothermal - Project Development,0
SL,Geothermal,Geothermal - Project Development,0
ZA,Geothermal,Geothermal - Project Development,0
LK,Geothermal,Geothermal - Project Development,0
SR,Geothermal,Geothermal - Project Development,0
TJ,Geothermal,Geothermal - Project Development,0
TZ,Geothermal,Geothermal - Project Development,1
TT,Geothermal,Geothermal - Project Development,0
UG,Geothermal,Geothermal - Project Development,1
UY,Geothermal,Geothermal - Project Development,0
VE,Geothermal,Geothermal - Project Development,0
VN,Geothermal,Geothermal - Project Development,0
ZM,Geothermal,Geothermal - Project Development,0
ZW,Geothermal,Geothermal - Project Development,0
AR,Geothermal,Geothermal - Resource Development,0
BS,Geothermal,Geothermal - Resource Development,0
BD,Geothermal,Geothermal - Resource Development,0
BB,Geothermal,Geothermal - Resource Development,0
BZ,Geothermal,Geothermal - Resource Development,0
BO,Geothermal,Geothermal - Resource Development,0
BW,Geothermal,Geothermal - Resource Development,0
BR,Geothermal,Geothermal - Resource Development,0
CM,Geothermal,Geothermal - Resource Development,0
CL,Geothermal,Geothermal - Resource Development,1
CN,Geothermal,Geothermal - Resource Development,1
CO,Geothermal,Geothermal - Resource Development,0
CD,Geothermal,Geothermal - Resource Development,0
CR,Geothermal,Geothermal - Resource Development,0
CI,Geothermal,Geothermal - Resource Development,0
DO,Geothermal,Geothermal - Resource Development,0
EC,Geothermal,Geothermal - Resource Development,0
EG,Geothermal,Geothermal - Resource Development,0
SV,Geothermal,Geothermal - Resource Development,0
ET,Geothermal,Geothermal - Resource Development,1
GH,Geothermal,Geothermal - Resource Development,0
GT,Geothermal,Geothermal - Resource Development,0
GY,Geothermal,Geothermal - Resource Development,0
HT,Geothermal,Geothermal - Resource Development,0
HN,Geothermal,Geothermal - Resource Development,0
IN,Geothermal,Geothermal - Resource Development,1
IN-AP,Geothermal,Geothermal - Resource Development,0
IN-BR,Geothermal,Geothermal - Resource Development,0
IN-MP,Geothermal,Geothermal - Resource Development,0
IN-OR,Geothermal,Geothermal - Resource Development,0
IN-UP,Geothermal,Geothermal - Resource Development,0
IN-WB,Geothermal,Geothermal - Resource Development,0
ID,Geothermal,Geothermal - Resource Development,1
JM,Geothermal,Geothermal - Resource Development,0
JO,Geothermal,Geothermal - Resource Development,0
KE,Geothermal,Geothermal - Resource Development,1
LB,Geothermal,Geothermal - Resource Development,0
LR,Geothermal,Geothermal - Resource Development,0
MW,Geothermal,Geothermal - Resource Development,0
MX,Geothermal,Geothermal - Resource Development,1
MZ,Geothermal,Geothermal - Resource Development,0
MM,Geothermal,Geothermal - Resource Development,0
NP,Geothermal,Geothermal - Resource Development,0
NI,Geothermal,Geothermal - Resource Development,0
NG,Geothermal,Geothermal - Resource Development,0
PK,Geothermal,Geothermal - Resource Development,0
PA,Geothermal,Geothermal - Resource Development,0
PY,Geothermal,Geothermal - Resource Development,0
PE,Geothermal,Geothermal - Resource Development,1
RW,Geothermal,Geothermal - Resource Development,0
SN,Geothermal,Geothermal - Resource Development,0
SL,Geothermal,Geothermal - Resource Development,0
ZA,Geothermal,Geothermal - Resource Development,1
LK,Geothermal,Geothermal - Resource Development,0
SR,Geothermal,Geothermal - Resource Development,0
TJ,Geothermal,Geothermal - Resource Development,0
TZ,Geothermal,Geothermal - Resource Development,1
TT,Geothermal,Geothermal - Resource Development,0
UG,Geothermal,Geothermal - Resource Development,1
UY,Geothermal,Geothermal - Resource Development,0
VE,Geothermal,Geothermal - Resource Development,0
VN,Geothermal,Geothermal - Resource Development,1
ZM,Geothermal,Geothermal - Resource Development,0
ZW,Geothermal,Geothermal - Resource Development,0
AR,Geothermal,Geothermal - Turbines,0
BS,Geothermal,Geothermal - Turbines,0
BD,Geothermal,Geothermal - Turbines,0
BB,Geothermal,Geothermal - Turbines,0
BZ,Geothermal,Geothermal - Turbines,0
BO,Geothermal,Geothermal - Turbines,0
BW,Geothermal,Geothermal - Turbines,0
BR,Geothermal,Geothermal - Turbines,0
CM,Geothermal,Geothermal - Turbines,0
CL,Geothermal,Geothermal - Turbines,0
CN,Geothermal,Geothermal - Turbines,1
CO,Geothermal,Geothermal - Turbines,0
CD,Geothermal,Geothermal - Turbines,0
CR,Geothermal,Geothermal - Turbines,0
CI,Geothermal,Geothermal - Turbines,0
DO,Geothermal,Geothermal - Turbines,0
EC,Geothermal,Geothermal - Turbines,0
EG,Geothermal,Geothermal - Turbines,0
SV,Geothermal,Geothermal - Turbines,0
ET,Geothermal,Geothermal - Turbines,0
GH,Geothermal,Geothermal - Turbines,0
GT,Geothermal,Geothermal - Turbines,0
GY,Geothermal,Geothermal - Turbines,0
HT,Geothermal,Geothermal - Turbines,0
HN,Geothermal,Geothermal - Turbines,0
IN,Geothermal,Geothermal - Turbines,0
IN-AP,Geothermal,Geothermal - Turbines,0
IN-BR,Geothermal,Geothermal - Turbines,0
IN-MP,Geothermal,Geothermal - Turbines,0
IN-OR,Geothermal,Geothermal - Turbines,0
IN-UP,Geothermal,Geothermal - Turbines,0
IN-WB,Geothermal,Geothermal - Turbines,0
ID,Geothermal,Geothermal - Turbines,1
JM,Geothermal,Geothermal - Turbines,0
JO,Geothermal,Geothermal - Turbines,0
KE,Geothermal,Geothermal - Turbines,0
LB,Geothermal,Geothermal - Turbines,0
LR,Geothermal,Geothermal - Turbines,0
MW,Geothermal,Geothermal - Turbines,0
MX,Geothermal,Geothermal - Turbines,1
MZ,Geothermal,Geothermal - Turbines,0
MM,Geothermal,Geothermal - Turbines,0
NP,Geothermal,Geothermal - Turbines,0
NI,Geothermal,Geothermal - Turbines,0
NG,Geothermal,Geothermal - Turbines,0
PK,Geothermal,Geothermal - Turbines,0
PA,Geothermal,Geothermal - Turbines,0
PY,Geothermal,Geothermal - Turbines,0
PE,Geothermal,Geothermal - Turbines,0
RW,Geothermal,Geothermal - Turbines,0
SN,Geothermal,Geothermal - Turbines,0
SL,Geothermal,Geothermal - Turbines,0
ZA,Geothermal,Geothermal - Turbines,1
LK,Geothermal,Geothermal - Turbines,0
SR,Geothermal,Geothermal - Turbines,0
TJ,Geothermal,Geothermal - Turbines,0
TZ,Geothermal,Geothermal - Turbines,0
TT,Geothermal,Geothermal - Turbines,0
UG,Geothermal,Geothermal - Turbines,0
UY,Geothermal,Geothermal - Turbines,0
VE,Geothermal,Geothermal - Turbines,0
VN,Geothermal,Geothermal - Turbines,0
ZM,Geothermal,Geothermal - Turbines,0
ZW,Geothermal,Geothermal - Turbines,0
AR,Small Hydro,Small Hydro - Balance of Plant,1
BS,Small Hydro,Small Hydro - Balance of Plant,0
BD,Small Hydro,Small Hydro - Balance of Plant,0
BB,Small Hydro,Small Hydro - Balance of Plant,0
BZ,Small Hydro,Small Hydro - Balance of Plant,0
BO,Small Hydro,Small Hydro - Balance of Plant,0
BW,Small Hydro,Small Hydro - Balance of Plant,0
BR,Small Hydro,Small Hydro - Balance of Plant,1
CM,Small Hydro,Small Hydro - Balance of Plant,0
CL,Small Hydro,Small Hydro - Balance of Plant,1
CN,Small Hydro,Small Hydro - Balance of Plant,1
CO,Small Hydro,Small Hydro - Balance of Plant,1
CD,Small Hydro,Small Hydro - Balance of Plant,0
CR,Small Hydro,Small Hydro - Balance of Plant,0
CI,Small Hydro,Small Hydro - Balance of Plant,1
DO,Small Hydro,Small Hydro - Balance of Plant,0
EC,Small Hydro,Small Hydro - Balance of Plant,0
EG,Small Hydro,Small Hydro - Balance of Plant,0
SV,Small Hydro,Small Hydro - Balance of Plant,0
ET,Small Hydro,Small Hydro - Balance of Plant,0
GH,Small Hydro,Small Hydro - Balance of Plant,0
GT,Small Hydro,Small Hydro - Balance of Plant,0
GY,Small Hydro,Small Hydro - Balance of Plant,0
HT,Small Hydro,Small Hydro - Balance of Plant,0
HN,Small Hydro,Small Hydro - Balance of Plant,0
IN,Small Hydro,Small Hydro - Balance of Plant,1
IN-AP,Small Hydro,Small Hydro - Balance of Plant,0
IN-BR,Small Hydro,Small Hydro - Balance of Plant,1
IN-MP,Small Hydro,Small Hydro - Balance of Plant,0
IN-OR,Small Hydro,Small Hydro - Balance of Plant,1
IN-UP,Small Hydro,Small Hydro - Balance of Plant,0
IN-WB,Small Hydro,Small Hydro - Balance of Plant,1
ID,Small Hydro,Small Hydro - Balance of Plant,0
JM,Small Hydro,Small Hydro - Balance of Plant,0
JO,Small Hydro,Small Hydro - Balance of Plant,0
KE,Small Hydro,Small Hydro - Balance of Plant,1
LB,Small Hydro,Small Hydro - Balance of Plant,1
LR,Small Hydro,Small Hydro - Balance of Plant,0
MW,Small Hydro,Small Hydro - Balance of Plant,0
MX,Small Hydro,Small Hydro - Balance of Plant,1
MZ,Small Hydro,Small Hydro - Balance of Plant,1
MM,Small Hydro,Small Hydro - Balance of Plant,0
NP,Small Hydro,Small Hydro - Balance of Plant,1
NI,Small Hydro,Small Hydro - Balance of Plant,0
NG,Small Hydro,Small Hydro - Balance of Plant,1
PK,Small Hydro,Small Hydro - Balance of Plant,0
PA,Small Hydro,Small Hydro - Balance of Plant,0
PY,Small Hydro,Small Hydro - Balance of Plant,0
PE,Small Hydro,Small Hydro - Balance of Plant,1
RW,Small Hydro,Small Hydro - Balance of Plant,1
SN,Small Hydro,Small Hydro - Balance of Plant,0
SL,Small Hydro,Small Hydro - Balance of Plant,0
ZA,Small Hydro,Small Hydro - Balance of Plant,1
LK,Small Hydro,Small Hydro - Balance of Plant,1
SR,Small Hydro,Small Hydro - Balance of Plant,0
TJ,Small Hydro,Small Hydro - Balance of Plant,1
TZ,Small Hydro,Small Hydro - Balance of Plant,1
TT,Small Hydro,Small Hydro - Balance of Plant,0
UG,Small Hydro,Small Hydro - Balance of Plant,0
UY,Small Hydro,Small Hydro - Balance of Plant,0
VE,Small Hydro,Small Hydro - Balance of Plant,0
VN,Small Hydro,Small Hydro - Balance of Plant,0
ZM,Small Hydro,Small Hydro - Balance of Plant,1
ZW,Small Hydro,Small Hydro - Balance of Plant,0
AR,Small Hydro,Small Hydro - Engineering,1
BS,Small Hydro,Small Hydro - Engineering,0
BD,Small Hydro,Small Hydro - Engineering,0
BB,Small Hydro,Small Hydro - Engineering,0
BZ,Small Hydro,Small Hydro - Engineering,1
BO,Small Hydro,Small Hydro - Engineering,0
BW,Small Hydro,Small Hydro - Engineering,0
BR,Small Hydro,Small Hydro - Engineering,1
CM,Small Hydro,Small Hydro - Engineering,0
CL,Small Hydro,Small Hydro - Engineering,1
CN,Small Hydro,Small Hydro - Engineering,1
CO,Small Hydro,Small Hydro - Engineering,1
CD,Small Hydro,Small Hydro - Engineering,1
CR,Small Hydro,Small Hydro - Engineering,1
CI,Small Hydro,Small Hydro - Engineering,0
DO,Small Hydro,Small Hydro - Engineering,0
EC,Small Hydro,Small Hydro - Engineering,0
EG,Small Hydro,Small Hydro - Engineering,0
SV,Small Hydro,Small Hydro - Engineering,0
ET,Small Hydro,Small Hydro - Engineering,0
GH,Small Hydro,Small Hydro - Engineering,0
GT,Small Hydro,Small Hydro - Engineering,1
GY,Small Hydro,Small Hydro - Engineering,0
HT,Small Hydro,Small Hydro - Engineering,0
HN,Small Hydro,Small Hydro - Engineering,1
IN,Small Hydro,Small Hydro - Engineering,1
IN-AP,Small Hydro,Small Hydro - Engineering,1
IN-BR,Small Hydro,Small Hydro - Engineering,1
IN-MP,Small Hydro,Small Hydro - Engineering,1
IN-OR,Small Hydro,Small Hydro - Engineering,1
IN-UP,Small Hydro,Small Hydro - Engineering,1
IN-WB,Small Hydro,Small Hydro - Engineering,1
ID,Small Hydro,Small Hydro - Engineering,1
JM,Small Hydro,Small Hydro - Engineering,0
JO,Small Hydro,Small Hydro - Engineering,0
KE,Small Hydro,Small Hydro - Engineering,0
LB,Small Hydro,Small Hydro - Engineering,1
LR,Small Hydro,Small Hydro - Engineering,0
MW,Small Hydro,Small Hydro - Engineering,0
MX,Small Hydro,Small Hydro - Engineering,1
MZ,Small Hydro,Small Hydro - Engineering,0
MM,Small Hydro,Small Hydro - Engineering,1
NP,Small Hydro,Small Hydro - Engineering,1
NI,Small Hydro,Small Hydro - Engineering,1
NG,Small Hydro,Small Hydro - Engineering,1
PK,Small Hydro,Small Hydro - Engineering,1
PA,Small Hydro,Small Hydro - Engineering,1
PY,Small Hydro,Small Hydro - Engineering,0
PE,Small Hydro,Small Hydro - Engineering,1
RW,Small Hydro,Small Hydro - Engineering,1
SN,Small Hydro,Small Hydro - Engineering,0
SL,Small Hydro,Small Hydro - Engineering,0
